"Region","RegionCode","Country","CountryCode","timePeriod","cvG","cvR","cvL","ratioStabilityG","ratioStabilityR","benefitStabilityG","benefitStabilityR","yieldG","yieldR","yieldL","ratioYieldG","ratioYieldR","benefitYieldG","benefitYieldR","asynchrony","diversity","instabilityTemp","instabilityPrec"
"Limousin","FR63","France","FR",2009,0.103615171842251,0.710059005474502,0.664551844341192,0.155917364047,1.068477969809,"loser","winner",26668053.2458765,24827556.5935965,19093249.2601635,0.715959619703988,0.769034568028655,"loser","loser",0.0439631972325034,2.9170986528629,-15.6850273115655,-9.65065978796389
"Limousin","FR63","France","FR",1977,0.0852582205286038,0.220372360781621,0.337001042587528,0.252990969624256,0.653921896174504,"loser","loser",30549150.9735981,30882546.6659297,26874292.0300647,0.879706675098455,0.870209711678766,"loser","loser",0.178491315590161,2.67847117806424,-19.4086780922202,-12.1644935536613
"Rhône-Alpes","FR71","France","FR",1977,0.0852582205286038,0.220372360781621,0.281791875642294,0.302557411686455,0.782039440559887,"loser","loser",30549150.9735981,30882546.6659297,32135856.050892,1.0519394165378,1.04058309693562,"winner","winner",0.265516380283963,3.61422573359325,-18.0966817781839,-9.9671598349283
"Rhône-Alpes","FR71","France","FR",1985,0.106376938382237,0.133029562731929,0.123149121504958,0.863805905249223,1.08023152017835,"loser","winner",27804748.4265777,23070105.5719454,21273033.0433949,0.765086334068777,0.922103844607636,"loser","loser",0.644520557316456,4.12767184629283,-23.4019419319115,-6.34678930695973
"Rhône-Alpes","FR71","France","FR",2009,0.103615171842251,0.710059005474502,0.649110258900744,0.159626458558398,1.09389583008128,"loser","winner",26668053.2458765,24827556.5935965,15311985.9445646,0.574169617984102,0.6167335028254,"loser","loser",0.0561975819679725,3.83872621125853,-16.5852192721633,-8.05449442421262
"Rhône-Alpes","FR71","France","FR",2001,0.0897205526496181,0.0738346284160979,0.119863663648463,0.748521694721024,0.615988416912075,"loser","loser",22517775.2579819,24672519.7091726,21015344.3720169,0.93327800509811,0.851771307500627,"loser","loser",0.331923550016257,4.9913311800862,-25.0571254876351,-6.99350962677683
"Rhône-Alpes","FR71","France","FR",1993,0.167135860520517,0.0442962920185387,0.0451699863487142,3.7001530004951,0.980657635726729,"winner","loser",24810101.620488,24199143.3620935,21358107.9914489,0.860863382107694,0.882597688350617,"loser","loser",0.365052925894568,5.06614156324711,-19.3587316125661,-8.3783696690265
"Auvergne","FR72","France","FR",1977,0.0852582205286038,0.220372360781621,0.160736391788232,0.530422635347758,1.37101721850244,"loser","winner",30549150.9735981,30882546.6659297,19327526.0174333,0.632669825558721,0.625839773724227,"loser","loser",0.579377063324828,3.08929479506277,-16.6724477301616,-7.11070974576324
"Auvergne","FR72","France","FR",1985,0.106376938382237,0.133029562731929,0.192024082410376,0.553977069162078,0.692775411615461,"loser","loser",27804748.4265777,23070105.5719454,17139389.1066195,0.616419499420339,0.742926340461223,"loser","loser",0.648901134137079,4.17124478945731,-19.8922225897437,-6.13422354337676
"Auvergne","FR72","France","FR",1993,0.167135860520517,0.0442962920185387,0.0716777481490429,2.33176773596436,0.617992238350336,"winner","loser",24810101.620488,24199143.3620935,20523642.9267694,0.827229297191636,0.848114440237517,"loser","loser",0.57436888062223,4.25950556394321,-17.9392750838992,-8.3561981072732
"Auvergne","FR72","France","FR",2009,0.103615171842251,0.710059005474502,0.658919954599841,0.157250013630526,1.07761041461511,"loser","winner",26668053.2458765,24827556.5935965,15997706.5280603,0.599882802863906,0.644352837048267,"loser","loser",0.0198913086468168,3.09730900290714,-14.3321327340633,-7.9025547693924
"Auvergne","FR72","France","FR",2001,0.0897205526496181,0.0738346284160979,0.113095150920917,0.79331918229064,0.652854059744152,"loser","loser",22517775.2579819,24672519.7091726,20484376.1537602,0.909698046058039,0.830250675456737,"loser","loser",0.19099370693459,3.99372869628504,-20.9943637443603,-8.20727269488664
"Languedoc-Roussillon","FR81","France","FR",1977,0.0852582205286038,0.220372360781621,0.114943992868346,0.741737070385719,1.91721511740096,"loser","winner",30549150.9735981,30882546.6659297,10765870.0212208,0.352411431352877,0.34860693768814,"loser","loser",0.827374083458981,3.50303619650735,-23.4807814380265,-6.29339497664808
"Languedoc-Roussillon","FR81","France","FR",1985,0.106376938382237,0.133029562731929,0.349103364961249,0.304714732251422,0.381060671662949,"loser","loser",27804748.4265777,23070105.5719454,9711413.52853118,0.34927176392822,0.420952279487651,"loser","loser",0.704200084647549,4.11686318922381,-27.0436512132955,-5.75834018838254
"Languedoc-Roussillon","FR81","France","FR",1993,0.167135860520517,0.0442962920185387,0.12376916113023,1.35038372236083,0.357894419046197,"winner","loser",24810101.620488,24199143.3620935,10920535.114905,0.440164868405329,0.451277756055254,"loser","loser",0.463679852708665,4.17950305848036,-27.9793746745421,-5.08997525463807
"Languedoc-Roussillon","FR81","France","FR",2001,0.0897205526496181,0.0738346284160979,0.0949092635345213,0.945329774021312,0.777949650712885,"loser","loser",22517775.2579819,24672519.7091726,11610790.7655388,0.515627793266262,0.470596068111448,"loser","loser",0.569809603543078,3.42341679025246,-31.6502219833856,-6.95106694576631
"Languedoc-Roussillon","FR81","France","FR",2009,0.103615171842251,0.710059005474502,0.660605667023057,0.156848748072629,1.07486060280757,"loser","winner",26668053.2458765,24827556.5935965,8601459.15792864,0.322537947506859,0.346448073756365,"loser","loser",0.0538975938634186,3.16419096051764,-22.0548271351511,-6.56874877193114
"Provence-Alpes-Côte d'Azur","FR82","France","FR",1993,0.167135860520517,0.0442962920185387,0.125993624418213,1.32654220634006,0.351575662840725,"winner","loser",24810101.620488,24199143.3620935,12217551.4731429,0.492442621156121,0.504875370600139,"loser","loser",0.397023335315017,4.81410056720789,-26.8074158746253,-6.6542795454396
"Provence-Alpes-Côte d'Azur","FR82","France","FR",2001,0.0897205526496181,0.0738346284160979,0.119857964010045,0.748557289377109,0.616017709177091,"loser","loser",22517775.2579819,24672519.7091726,11616587.3699005,0.51588521675927,0.470831009837304,"loser","loser",0.44154896562612,3.73834752659144,-29.4529998660714,-4.051393715009
"Provence-Alpes-Côte d'Azur","FR82","France","FR",2009,0.103615171842251,0.710059005474502,0.640561742562515,0.161756728442361,1.10849424543209,"loser","winner",26668053.2458765,24827556.5935965,8721658.58102846,0.327045191511196,0.351289445183581,"loser","loser",0.0772892794765864,3.58707766327799,-19.8891981693184,-8.22093594731419
"Provence-Alpes-Côte d'Azur","FR82","France","FR",1985,0.106376938382237,0.133029562731929,0.203802295140514,0.521961434776259,0.652738295416204,"loser","loser",27804748.4265777,23070105.5719454,12350930.9202392,0.444202217936033,0.535365166913612,"loser","loser",0.851468949030673,4.13929785445373,-29.8510063872721,-6.47804934044871
"Provence-Alpes-Côte d'Azur","FR82","France","FR",1977,0.0852582205286038,0.220372360781621,0.0877747575911211,0.971329603959261,2.51065758344985,"loser","winner",30549150.9735981,30882546.6659297,12242111.6480582,0.400734922506957,0.396408747649168,"loser","loser",0.831455788918291,2.94196757437429,-19.6563493784866,-6.97897778309965
"Corse","FR83","France","FR",1977,0.0852582205286038,0.220372360781621,0.41461932095571,0.205630119532493,0.531505286038421,"loser","loser",30549150.9735981,30882546.6659297,15980085.2272727,0.523094250347036,0.517447132846149,"loser","loser",0.287740944331391,2.58178023836651,-29.0557166342221,-8.34862695372371
"Corse","FR83","France","FR",1993,0.167135860520517,0.0442962920185387,0.283379396325011,0.589795386284285,0.156314441321396,"loser","loser",24810101.620488,24199143.3620935,10560775.67959,0.425664345964186,0.436411137434428,"loser","loser",0.579813887229113,3.80902435786019,-35.9669451960295,-12.4387023636495
"Corse","FR83","France","FR",2001,0.0897205526496181,0.0738346284160979,0.183798180483304,0.488147121009004,0.401715774454062,"loser","loser",22517775.2579819,24672519.7091726,11985218.6716792,0.532255897146446,0.485771976796655,"loser","loser",0.597123719080092,3.24644911057199,-38.4821325441199,-6.8716541439904
"Corse","FR83","France","FR",2009,0.103615171842251,0.710059005474502,0.691479234898652,0.149845673756837,1.02686960018195,"loser","winner",26668053.2458765,24827556.5935965,11378906.1085649,0.426686792757337,0.458317598256922,"loser","loser",0.0529587810188401,2.4840187608957,-43.4643848234095,-11.4942348530345
"Corse","FR83","France","FR",1985,0.106376938382237,0.133029562731929,0.211644734751375,0.502620292005852,0.628551250699445,"loser","loser",27804748.4265777,23070105.5719454,10411408.703633,0.374447146361556,0.451294367559975,"loser","loser",0.565811442767597,2.30858242552599,-53.3958337981196,-14.5323577289701
"Hungary","HU1","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.145972014114117,0.709829020796047,0.913392337452199,"loser","loser",26668053.2458765,14806695.1366942,13499357.8885837,0.506199600102829,0.911706343917983,"loser","loser",0.63050861930042,4.0903861549372,-24.328016987717,-3.24244344263617
"Hungary","HU1","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.225397393732411,0.398054969331781,0.751103557666962,"loser","loser",22517775.2579819,15668106.4252271,14122072.0180499,0.627152187827439,0.901326020821001,"loser","loser",0.228848036633619,4.45311665639846,-18.2468480814797,-5.62515674847243
"Hungary","HU1","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.1801419316199,0.927800979025665,1.11559508438806,"loser","winner",24810101.620488,19025304.9549414,16340097.65307,0.658606639465615,0.85886127406468,"loser","loser",0.605846495966831,4.55001376643146,-14.8134556618672,-3.7014802455995
"Közép-Dunántúl","HU21","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.127557577846841,0.81230118657993,1.04525126162547,"loser","winner",26668053.2458765,14806695.1366942,16488063.4183452,0.618270230163674,1.11355459581823,"loser","winner",0.587314739757086,4.20465300902571,-25.2238240901802,-3.63818244089723
"Közép-Dunántúl","HU21","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.166960889005139,0.537374670105264,1.01399067368444,"loser","winner",22517775.2579819,15668106.4252271,17160786.8605389,0.762099570847078,1.09526871944835,"loser","winner",0.316573581801355,4.15445236729863,-19.3289947441388,-5.30310725916561
"Közép-Dunántúl","HU21","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.180160531243807,0.92770519362166,1.11547991127628,"loser","winner",24810101.620488,19025304.9549414,23596183.2784501,0.951071609435269,1.24025256542979,"loser","winner",0.577955957246068,4.65627202941384,-13.8772058679081,-5.83505985032973
"Nyugat-Dunántúl","HU22","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.0967740379998748,0.92711386756161,1.74940291652906,"loser","winner",22517775.2579819,15668106.4252271,18361865.953619,0.815438725329239,1.17192629761914,"loser","winner",0.552489717019013,4.77124404036229,-19.6817572792405,-5.66532886827276
"Nyugat-Dunántúl","HU22","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.167630658344381,0.997048285625369,1.1988585822676,"loser","winner",24810101.620488,19025304.9549414,24171334.0868938,0.974253731670864,1.27048339798705,"loser","winner",0.333897099200794,4.92943616449291,-13.5816283835052,-8.54038951786805
"Nyugat-Dunántúl","HU22","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.131668552721586,0.786939399731577,1.01261627334983,"loser","winner",26668053.2458765,14806695.1366942,17275976.9940434,0.647815452997668,1.16676792724866,"loser","winner",0.594696031774362,4.55606084724039,-24.2237933393208,-4.59913082039967
"Dél-Dunántúl","HU23","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.131195568235113,0.789776463001889,1.0162669438297,"loser","winner",26668053.2458765,14806695.1366942,16725288.1950718,0.627165696755833,1.12957604925781,"loser","winner",0.390169612499086,4.72194573302122,-29.7626850188935,-3.6091559546897
"Dél-Dunántúl","HU23","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.201431954919319,0.829738561527943,0.997684073948561,"loser","loser",24810101.620488,19025304.9549414,20743925.3019213,0.836108034510872,1.09033339287071,"loser","winner",0.529763395730218,5.37334021337888,-14.0122651101836,-5.06873059552316
"Dél-Dunántúl","HU23","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.155358450012211,0.577506744194255,1.08971725907389,"loser","winner",22517775.2579819,15668106.4252271,17489362.3779307,0.776691399463687,1.11623969759174,"loser","winner",0.292221112079055,4.60337865166685,-18.8938530105954,-7.32459711512243
"Észak-Magyarország","HU31","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.236005121392791,0.708187430569982,0.851530052489225,"loser","loser",24810101.620488,19025304.9549414,12940856.2402862,0.521596261000388,0.680191790404133,"loser","loser",0.590556416743855,4.02085892054777,-14.3844466827936,-4.75335634156092
"Észak-Magyarország","HU31","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.22645742236066,0.396191706654364,0.747587703491783,"loser","loser",22517775.2579819,15668106.4252271,12647396.5703269,0.561662794189392,0.807206450293405,"loser","loser",0.266685933745927,4.04970878090747,-19.8868343321365,-7.62475440008224
"Észak-Magyarország","HU31","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.113843520650412,0.910154317525276,1.17116651358424,"loser","winner",26668053.2458765,14806695.1366942,12947840.779562,0.485518783849138,0.874458524338391,"loser","loser",0.689007836606925,3.82714540279497,-23.5201462533165,-3.28672121191279
"Észak-Alföld","HU32","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.20715731007838,0.806806481785652,0.970110363623141,"loser","loser",24810101.620488,19025304.9549414,17037634.6290099,0.686721678517445,0.89552491638694,"loser","loser",0.710652176157003,4.53495787977294,-14.3233735569235,-6.34527488621635
"Észak-Alföld","HU32","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.230061983402007,0.389984261297277,0.735874662201134,"loser","loser",22517775.2579819,15668106.4252271,14694295.4764817,0.652564265702627,0.937847566111917,"loser","loser",0.331897945611986,3.97861869969529,-18.4777290818334,-7.32638617775709
"Észak-Alföld","HU32","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.173586878013907,0.596906707625386,0.768086393970501,"loser","loser",26668053.2458765,14806695.1366942,13430663.2108027,0.503623683625251,0.907066910395053,"loser","loser",0.399645936759039,3.71158759485065,-26.2924478652033,-3.44177072209935
"Dél-Alföld","HU33","Hungary","HU",2001,0.0897205526496181,0.169296784321275,0.174962025892246,0.512800147300959,0.967620164763863,"loser","loser",22517775.2579819,15668106.4252271,15388381.43618,0.683388179332913,0.982146854159941,"loser","loser",0.376606134407344,4.24230091817357,-18.2332428814999,-5.35901957384504
"Dél-Alföld","HU33","Hungary","HU",2009,0.103615171842251,0.133329719174299,0.137712446462811,0.752402375410791,0.968174791741167,"loser","loser",26668053.2458765,14806695.1366942,13935801.032551,0.522565367035397,0.941182411327903,"loser","loser",0.440357083741133,4.35748645429861,-32.305312993953,-3.49371654574069
"Dél-Alföld","HU33","Hungary","HU",1993,0.167135860520517,0.200965453407329,0.272096168643721,0.614252899456893,0.738582444615274,"loser","loser",24810101.620488,19025304.9549414,18621521.1312061,0.750562066050892,0.978776486122477,"loser","loser",0.421673406008182,4.41654861997761,-15.2542156739552,-4.10355488523451
"Border, Midland and Western","IE01","Ireland","IE",1993,0.167135860520517,0.352158791290043,0.349972808926416,0.477568131744941,1.0062461491518,"loser","winner",24810101.620488,18929763.8067708,18168962.4768487,0.732321163160608,0.959809253951176,"loser","loser",0.057670280807534,2.15704819844938,-25.7640659380306,-9.83027635335876
"Border, Midland and Western","IE01","Ireland","IE",2009,0.103615171842251,0.304631296069256,0.303052037557508,0.341905544266761,1.00521117932246,"loser","winner",26668053.2458765,23436254.0614254,22665858.2850891,0.849925492352681,0.967128032734365,"loser","loser",0.0704960515609195,2.01543675527979,-21.2154542165607,-8.46613032944323
"Southern and Eastern","IE02","Ireland","IE",2009,0.103615171842251,0.304631296069256,0.305100035106611,0.339610488101203,0.998463654593839,"loser","loser",26668053.2458765,23436254.0614254,23634425.8825672,0.886244888768611,1.00845578054507,"loser","winner",0.0833759504650832,2.07458094725909,-21.3876249358434,-7.44918777117258
"Southern and Eastern","IE02","Ireland","IE",1993,0.167135860520517,0.352158791290043,0.353165116924548,0.473251327809437,0.997150552004488,"loser","loser",24810101.620488,18929763.8067708,19133735.4273302,0.771207458962187,1.01077518043233,"loser","winner",0.0367959852834613,2.28171156885323,-21.8991933677133,-15.8629574363169
"Piemonte","ITC1","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.323007451630372,0.277766200738577,1.11760228751998,"loser","winner",22517775.2579819,23551827.7891916,27555148.0557228,1.22370650475141,1.16997917538988,"winner","winner",0.213419139185234,4.41465477933986,-33.5130206885949,-3.35807879850278
"Piemonte","ITC1","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.0801477024195539,1.06376375061006,2.10936796755162,"winner","winner",30549150.9735981,66595315.4567533,59558888.2298237,1.9496086251725,0.89434050760674,"winner","loser",0.539236452847031,3.0426591216742,-29.646968516325,-6.47292039155597
"Piemonte","ITC1","Italy","IT",1985,0.106376938382237,0.407268814973775,0.0780728791493486,1.3625338214919,5.21652101742905,"winner","winner",27804748.4265777,40180996.3234012,39772610.446841,1.43042511432413,0.989836342701082,"winner","loser",0.704050203898401,4.3262921868637,-41.4284556732532,-6.7979669608902
"Piemonte","ITC1","Italy","IT",1993,0.167135860520517,0.642234737448467,0.0430886187235684,3.8788864779529,14.9049738996897,"winner","winner",24810101.620488,27419381.3481524,34233635.3902914,1.37982648817615,1.24851961302906,"winner","winner",0.86501754590578,5.59147472694708,-27.7820233693381,-4.70980387922728
"Piemonte","ITC1","Italy","IT",2009,0.103615171842251,0.798835471189843,0.827283635823996,0.125247457287182,0.965612562122279,"loser","loser",26668053.2458765,20479706.0718229,16976810.8898722,0.636597307398025,0.828957741401857,"loser","loser",0.522757153172131,2.90296396976608,-23.8178262794259,-5.57308176643803
"Valle d'Aosta/Vallée d'Aoste","ITC2","Italy","IT",1993,0.167135860520517,0.642234737448467,0.886826082808955,0.188465206155334,0.724194686983311,"loser","loser",24810101.620488,27419381.3481524,6674875,0.269038599764861,0.24343638228912,"loser","loser",0,1,-10.6593289549876,-5.29850807085577
"Valle d'Aosta/Vallée d'Aoste","ITC2","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.540562561743429,0.165976260657509,0.667811447510939,"loser","loser",22517775.2579819,23551827.7891916,13567500,0.602523999132228,0.576069939090944,"loser","loser",0,1,-7.23515333227224,-6.61942473075027
"Valle d'Aosta/Vallée d'Aoste","ITC2","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.11565482121807,0.737178265727869,1.46177214556319,"loser","winner",30549150.9735981,66595315.4567533,9531547.61904762,0.312006956503806,0.143126397910636,"loser","loser",0,1,-7.88906498947335,-8.88356430949584
"Valle d'Aosta/Vallée d'Aoste","ITC2","Italy","IT",1985,0.106376938382237,0.407268814973775,0.333669477138484,0.318809317815088,1.22057557816337,"loser","winner",27804748.4265777,40180996.3234012,5775958.33333333,0.20773280321473,0.143748509540304,"loser","loser",0,1,-10.8573035010147,-4.04730861277073
"Valle d'Aosta/Vallée d'Aoste","ITC2","Italy","IT",2009,0.103615171842251,0.798835471189843,0.942737330342557,0.109908845770009,0.847357419165288,"loser","loser",26668053.2458765,20479706.0718229,7988335.21870287,0.299546995240008,0.3900610287417,"loser","loser",0,1,-8.59087244542253,-10.2776941888315
"Liguria","ITC3","Italy","IT",1993,0.167135860520517,0.642234737448467,0.131284165114717,1.27308468903674,4.89194364672449,"winner","winner",24810101.620488,27419381.3481524,16667745.6709957,0.671812873883255,0.607881901468167,"loser","loser",0.450466798704957,3.03466681805985,-22.5731771548962,-4.34763403738156
"Liguria","ITC3","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.227182350085479,0.37528540617933,0.74416430718784,"loser","loser",30549150.9735981,66595315.4567533,19695056.1050791,0.64470060467803,0.295742365209892,"loser","loser",0.163868866093107,1.34242512860075,-28.0531466067543,-5.86003273384302
"Liguria","ITC3","Italy","IT",1985,0.106376938382237,0.407268814973775,0.235057876096168,0.452556366750782,1.73263207231206,"loser","winner",27804748.4265777,40180996.3234012,20513843.7233651,0.737782029480854,0.510535964769443,"loser","loser",0.414672058131361,1.26053758087937,-36.6375697377495,-4.46810261339101
"Liguria","ITC3","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.427666698433732,0.209790832389351,0.844100950927883,"loser","loser",22517775.2579819,23551827.7891916,12834082.2425124,0.569953385513211,0.544929351445165,"loser","loser",0.167614484343934,2.70646158546572,-44.6815031049842,-3.36051788415951
"Liguria","ITC3","Italy","IT",2009,0.103615171842251,0.798835471189843,0.869448166113089,0.119173489439247,0.918784468499227,"loser","loser",26668053.2458765,20479706.0718229,6836078.39224022,0.256339610889941,0.333797680897661,"loser","loser",0.333511800487919,2.06566118423552,-21.3969351054519,-3.87256868463059
"Lombardia","ITC4","Italy","IT",1985,0.106376938382237,0.407268814973775,0.0519141890350151,2.0490917870351,7.84503856352414,"winner","winner",27804748.4265777,40180996.3234012,69434885.4184448,2.49723120501512,1.7280528551256,"winner","winner",0.353293568248198,4.70321719059066,-45.3536984081882,-9.50433766886463
"Lombardia","ITC4","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.0613450663063332,1.38981381327159,2.75590208530286,"winner","winner",30549150.9735981,66595315.4567533,108245418.040801,3.54332001352021,1.62542090683683,"winner","winner",0.396315876648513,3.29616770200003,-28.9743874145414,-6.23741636537256
"Lombardia","ITC4","Italy","IT",2009,0.103615171842251,0.798835471189843,1.20432959537684,0.0860355605641571,0.663303031210394,"loser","loser",26668053.2458765,20479706.0718229,43483896.6619357,1.6305613409805,2.12326761475172,"winner","winner",0.130516763494283,3.66347443399402,-31.0350084851591,-4.72968195252468
"Lombardia","ITC4","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.484418293997421,0.185212973501153,0.745211052723006,"loser","loser",22517775.2579819,23551827.7891916,59831046.4834446,2.65705851479427,2.54039928531161,"winner","winner",0.179961029648483,4.78168504948393,-44.5717730326911,-4.3295857880546
"Lombardia","ITC4","Italy","IT",1993,0.167135860520517,0.642234737448467,0.0923208918308455,1.8103796140396,6.95654823856336,"winner","winner",24810101.620488,27419381.3481524,67763158.9496805,2.73127293012464,2.47135987822886,"winner","winner",0.200664713759633,6.12804581880043,-25.9106812146811,-5.61612025542366
"Abruzzo","ITF1","Italy","IT",1985,0.106376938382237,0.407268814973775,0.0633481928971285,1.67924187758573,6.4290518221276,"winner","winner",27804748.4265777,40180996.3234012,20655942.4677102,0.742892622181246,0.51407243119256,"loser","loser",0.65193247620778,3.91987549029674,-26.4418652902823,-8.64478774820953
"Abruzzo","ITF1","Italy","IT",1993,0.167135860520517,0.642234737448467,0.0156857058106116,10.6552974114463,40.9439489177456,"winner","winner",24810101.620488,27419381.3481524,14553530.445172,0.586596970370883,0.530775303074177,"loser","loser",0.99149791785844,4.77567450798778,-22.8351393579589,-5.60199920764532
"Abruzzo","ITF1","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.0944602488155049,0.902583061104634,1.78975810752804,"loser","winner",30549150.9735981,66595315.4567533,25648842.3167969,0.839592640036502,0.385144843010064,"loser","loser",0.756175370712172,3.49446267786017,-25.2809833863079,-8.40136442722487
"Abruzzo","ITF1","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.349655847223939,0.256596746091753,1.03242622622839,"loser","winner",22517775.2579819,23551827.7891916,13048787.4089057,0.579488304657462,0.554045636105322,"loser","loser",0.19815564098799,4.10662687334458,-29.6578544219756,-7.067279677278
"Abruzzo","ITF1","Italy","IT",2009,0.103615171842251,0.798835471189843,0.451786190137174,0.229345593345362,1.76817151260709,"loser","winner",26668053.2458765,20479706.0718229,11780168.8061053,0.441733361542872,0.575211810403527,"loser","loser",0.246514183789669,3.6428385091895,-45.6940451237804,-11.1193465858761
"Molise","ITF2","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.290180573474334,0.293810917484263,0.582606182531441,"loser","loser",30549150.9735981,66595315.4567533,24851809.7853535,0.813502470390471,0.373176545751062,"loser","loser",0.450154041926959,4.38669130155947,-22.2946900392809,-4.74240554707232
"Molise","ITF2","Italy","IT",1985,0.106376938382237,0.407268814973775,0.263085932075872,0.404342936708447,1.54804482231426,"loser","winner",27804748.4265777,40180996.3234012,19752103.6939303,0.710385988425268,0.491578245968649,"loser","loser",0.721561695050859,3.89378386036675,-34.8454358532955,-7.82038567235398
"Molise","ITF2","Italy","IT",2009,0.103615171842251,0.798835471189843,0.541782645298296,0.191248598938052,1.4744574750083,"loser","winner",26668053.2458765,20479706.0718229,8298147.53940462,0.311164353201811,0.405188800576669,"loser","loser",0.306411421664412,2.0639569509487,-42.5536314314658,-8.25102732486284
"Molise","ITF2","Italy","IT",1993,0.167135860520517,0.642234737448467,0.0659538872812451,2.53413206423763,9.73763282078894,"winner","winner",24810101.620488,27419381.3481524,11129262.6761134,0.448577875510308,0.405890364002078,"loser","loser",0.385412761903168,2.99346878768246,-24.5544749518989,-5.16460281624266
"Molise","ITF2","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.339967360765123,0.263909313081394,1.06184860221774,"loser","winner",22517775.2579819,23551827.7891916,9794905.21832786,0.434985477300021,0.415887263867602,"loser","loser",0.153276074279396,2.56797556672649,-31.8601505014659,-7.08790822297136
"Campania","ITF3","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.0819416896343222,1.04047428005307,2.0631866014861,"winner","winner",30549150.9735981,66595315.4567533,35906205.2565174,1.1753585324695,0.539170135470486,"winner","loser",0.560478713598068,2.73449279779861,-27.7951354222593,-4.85688379320152
"Campania","ITF3","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.084212841345909,1.06540227375877,4.28668432341926,"winner","winner",22517775.2579819,23551827.7891916,32644276.2710718,1.4497114345033,1.38606126723009,"winner","winner",0.21417094445534,3.97281465736752,-28.5255039525267,-8.26794279239974
"Campania","ITF3","Italy","IT",2009,0.103615171842251,0.798835471189843,0.909368128765921,0.113941943383109,0.878451141974726,"loser","loser",26668053.2458765,20479706.0718229,19335421.1423174,0.725040593103925,0.944125910523694,"loser","loser",0.213085474482633,3.3179444811947,-46.8760417535173,-6.88044606736425
"Campania","ITF3","Italy","IT",1985,0.106376938382237,0.407268814973775,0.0705231056163373,1.508398381673,5.77496993948927,"winner","winner",27804748.4265777,40180996.3234012,44489793.9029676,1.60007899443684,1.1072347122726,"winner","winner",0.375361542134842,3.11753812781099,-41.3470521617102,-10.8989736835783
"Campania","ITF3","Italy","IT",1993,0.167135860520517,0.642234737448467,0.0664259056076502,2.51612468044799,9.66843781162543,"winner","winner",24810101.620488,27419381.3481524,28154398.310411,1.13479576750952,1.02680647505959,"winner","winner",0.648497868079076,4.32285028886471,-30.6827001414388,-5.14121942184489
"Puglia","ITF4","Italy","IT",1977,0.0852582205286038,0.169060996156666,0.214024983421604,0.398356393564835,0.789912436641268,"loser","loser",30549150.9735981,66595315.4567533,15257667.3658389,0.499446527303664,0.22911021985844,"loser","loser",0.785227161032593,3.76238481251814,-33.5250499266578,-3.84233679581054
"Puglia","ITF4","Italy","IT",2001,0.0897205526496181,0.360993866828101,0.437955082871186,0.204862453157114,0.824271440033222,"loser","loser",22517775.2579819,23551827.7891916,7690655.69131623,0.341537101387941,0.326541776721279,"loser","loser",0.139757569176749,1.68416762530943,-29.1356774263803,-4.69951230253264
"Puglia","ITF4","Italy","IT",2009,0.103615171842251,0.798835471189843,0.510394960367446,0.203009786318532,1.56513197272705,"loser","winner",26668053.2458765,20479706.0718229,8075365.96082984,0.30281047837935,0.394310637687344,"loser","loser",0.24061267983341,1.56331527012586,-40.5036888591563,-7.02398654753224
"Puglia","ITF4","Italy","IT",1985,0.106376938382237,0.407268814973775,0.429721313131051,0.24754866731452,0.947751024975508,"loser","loser",27804748.4265777,40180996.3234012,13729287.317205,0.493774915944991,0.341686084802461,"loser","loser",0.594740805448781,3.87089269086652,-47.113265744916,-9.58112944120642
